time(s),SOC_1,SOC_2,SOC_3,SOC_4
460.99700,-0.27790,-0.36650,-0.38622,-0.37794
461.09700,-0.27820,-0.36618,-0.38611,-0.37787
461.19700,-0.27832,-0.36656,-0.38605,-0.37810
461.29700,-0.27840,-0.36654,-0.38605,-0.37759
461.39700,-0.27859,-0.36638,-0.38594,-0.37743
461.49700,-0.27823,-0.36596,-0.38575,-0.37743
461.59700,-0.27829,-0.36588,-0.38567,-0.37760
461.69700,-0.27807,-0.36604,-0.38572,-0.37740
461.79700,-0.27820,-0.36643,-0.38598,-0.37792
461.89700,-0.27769,-0.36584,-0.38560,-0.37816
461.99700,-0.27765,-0.36536,-0.38529,-0.37833
462.09700,-0.27771,-0.36543,-0.38554,-0.37819
462.19700,-0.27849,-0.36638,-0.38583,-0.37835
462.29700,-0.27851,-0.36595,-0.38577,-0.37806
462.39700,-0.27837,-0.36588,-0.38611,-0.37785
462.49700,-0.27858,-0.36598,-0.38600,-0.37811
462.59700,-0.27812,-0.36581,-0.38585,-0.37784
462.69700,-0.27865,-0.36617,-0.38580,-0.37838
462.79700,-0.27848,-0.36623,-0.38586,-0.37764
462.89700,-0.27841,-0.36632,-0.38573,-0.37790
462.99700,-0.27829,-0.36600,-0.38603,-0.37783
463.09700,-0.27786,-0.36583,-0.38586,-0.37757
463.19700,-0.27821,-0.36604,-0.38556,-0.37741
463.29700,-0.27802,-0.36588,-0.38599,-0.37762
463.39700,-0.27769,-0.36586,-0.38543,-0.37747
463.49700,-0.27788,-0.36574,-0.38559,-0.37788
463.59700,-0.27822,-0.36590,-0.38606,-0.37800
463.69700,-0.27798,-0.36611,-0.38596,-0.37773
463.79700,-0.27775,-0.36568,-0.38561,-0.37762
463.89700,-0.27790,-0.36584,-0.38575,-0.37749
463.99700,-0.27795,-0.36637,-0.38598,-0.37787
464.09700,-0.27782,-0.36626,-0.38629,-0.37753
464.19700,-0.27789,-0.36616,-0.38588,-0.37761
464.29700,-0.27765,-0.36593,-0.38601,-0.37770
464.39700,-0.27754,-0.36603,-0.38613,-0.37786
464.49700,-0.27765,-0.36632,-0.38638,-0.37811
464.59700,-0.27756,-0.36645,-0.38599,-0.37848
464.69700,-0.27732,-0.36597,-0.38584,-0.37788
464.79700,-0.27733,-0.36597,-0.38591,-0.37777
464.89700,-0.27772,-0.36615,-0.38616,-0.37787
464.99700,-0.27785,-0.36652,-0.38637,-0.37749
465.09700,-0.27826,-0.36660,-0.38663,-0.37742
465.19700,-0.27817,-0.36660,-0.38639,-0.37782
465.29700,-0.27789,-0.36660,-0.38628,-0.37783
465.39700,-0.27785,-0.36613,-0.38594,-0.37762
465.49700,-0.27810,-0.36650,-0.38613,-0.37762
465.59700,-0.27804,-0.36616,-0.38636,-0.37777
465.69700,-0.27747,-0.36617,-0.38614,-0.37745
465.79700,-0.27763,-0.36621,-0.38578,-0.37808
465.89700,-0.27727,-0.36552,-0.38560,-0.37812
465.99700,-0.27750,-0.36561,-0.38588,-0.37752
466.09700,-0.27749,-0.36587,-0.38597,-0.37747
466.19700,-0.27765,-0.36632,-0.38611,-0.37740
466.29700,-0.27782,-0.36621,-0.38627,-0.37755
466.39700,-0.27772,-0.36603,-0.38627,-0.37778
466.49700,-0.27818,-0.36631,-0.38618,-0.37775
466.59700,-0.27805,-0.36620,-0.38633,-0.37812
466.69700,-0.27822,-0.36580,-0.38598,-0.37779
466.79700,-0.27786,-0.36557,-0.38589,-0.37806
466.89700,-0.27795,-0.36579,-0.38616,-0.37799
466.99700,-0.27793,-0.36561,-0.38581,-0.37782
467.09700,-0.27763,-0.36608,-0.38594,-0.37816
467.19700,-0.27742,-0.36583,-0.38576,-0.37791
467.29700,-0.27792,-0.36621,-0.38605,-0.37822
467.39700,-0.27812,-0.36638,-0.38599,-0.37818
467.49700,-0.27801,-0.36626,-0.38631,-0.37826
467.59700,-0.27795,-0.36676,-0.38634,-0.37821
467.69700,-0.27786,-0.36649,-0.38623,-0.37825
467.79700,-0.27840,-0.36667,-0.38644,-0.37817
467.89700,-0.27805,-0.36648,-0.38619,-0.37806
467.99700,-0.27818,-0.36631,-0.38636,-0.37787
468.09700,-0.27777,-0.36621,-0.38590,-0.37743
468.19700,-0.27777,-0.36589,-0.38581,-0.37771
468.29700,-0.27797,-0.36590,-0.38621,-0.37810
468.39700,-0.27813,-0.36635,-0.38622,-0.37788
468.49700,-0.27803,-0.36625,-0.38616,-0.37783
468.59700,-0.27771,-0.36551,-0.38548,-0.37783
468.69700,-0.27779,-0.36569,-0.38542,-0.37799
468.79700,-0.27829,-0.36657,-0.38596,-0.37792
468.89700,-0.27838,-0.36665,-0.38609,-0.37816
468.99700,-0.27852,-0.36620,-0.38606,-0.37771
469.09700,-0.27817,-0.36596,-0.38577,-0.37804
469.19700,-0.27810,-0.36579,-0.38552,-0.37788
469.29700,-0.27807,-0.36591,-0.38558,-0.37807
469.39700,-0.27846,-0.36645,-0.38614,-0.37767
469.49700,-0.27806,-0.36598,-0.38612,-0.37798
469.59700,-0.27795,-0.36600,-0.38593,-0.37751
469.69700,-0.27802,-0.36602,-0.38616,-0.37774
469.79700,-0.27819,-0.36597,-0.38619,-0.37813
469.89700,-0.27817,-0.36629,-0.38612,-0.37834
469.99700,-0.27864,-0.36625,-0.38644,-0.37789
470.09700,-0.27819,-0.36590,-0.38599,-0.37814
470.19700,-0.27832,-0.36635,-0.38590,-0.37814
470.29700,-0.27831,-0.36644,-0.38593,-0.37763
470.39700,-0.27880,-0.36629,-0.38623,-0.37815
470.49700,-0.27885,-0.36656,-0.38630,-0.37792
470.59700,-0.27819,-0.36622,-0.38588,-0.37779
470.69700,-0.27798,-0.36598,-0.38574,-0.37799
470.79700,-0.27799,-0.36600,-0.38590,-0.37809
470.89700,-0.27778,-0.36618,-0.38591,-0.37830
470.99700,-0.27787,-0.36616,-0.38598,-0.37766
471.09700,-0.27806,-0.36571,-0.38581,-0.37806
471.19700,-0.27804,-0.36624,-0.38631,-0.37793
471.29700,-0.27802,-0.36636,-0.38622,-0.37844
471.39700,-0.27859,-0.36646,-0.38623,-0.37846
471.49700,-0.27844,-0.36590,-0.38582,-0.37831
471.59700,-0.27821,-0.36599,-0.38579,-0.37804
471.69700,-0.27786,-0.36596,-0.38573,-0.37820
471.79700,-0.27789,-0.36591,-0.38589,-0.37840
471.89700,-0.27808,-0.36613,-0.38601,-0.37828
471.99700,-0.27800,-0.36607,-0.38582,-0.37819
472.09700,-0.27775,-0.36589,-0.38563,-0.37792
472.19700,-0.27788,-0.36631,-0.38572,-0.37796
472.29700,-0.27778,-0.36604,-0.38574,-0.37790
472.39700,-0.27820,-0.36670,-0.38617,-0.37838
472.49700,-0.27787,-0.36633,-0.38604,-0.37815
472.59700,-0.27799,-0.36625,-0.38612,-0.37842
472.69700,-0.27807,-0.36612,-0.38619,-0.37789
472.79700,-0.27837,-0.36643,-0.38633,-0.37807
472.89700,-0.27838,-0.36616,-0.38596,-0.37819
472.99700,-0.27840,-0.36607,-0.38612,-0.37826
473.09700,-0.27858,-0.36611,-0.38619,-0.37824
473.19700,-0.27814,-0.36609,-0.38600,-0.37842
473.29700,-0.27806,-0.36592,-0.38561,-0.37812
473.39700,-0.27858,-0.36631,-0.38609,-0.37810
473.49700,-0.27840,-0.36605,-0.38590,-0.37731
473.59700,-0.27862,-0.36633,-0.38625,-0.37780
473.69700,-0.27847,-0.36617,-0.38607,-0.37782
473.79700,-0.27795,-0.36608,-0.38578,-0.37789
473.89700,-0.27849,-0.36650,-0.38624,-0.37800
473.99700,-0.27843,-0.36647,-0.38644,-0.37828
474.09700,-0.27834,-0.36628,-0.38622,-0.37786
474.19700,-0.27795,-0.36657,-0.38604,-0.37794
474.29700,-0.27812,-0.36660,-0.38643,-0.37847
474.39700,-0.27786,-0.36608,-0.38593,-0.37822
474.49700,-0.27797,-0.36646,-0.38612,-0.37795
474.59700,-0.27836,-0.36667,-0.38656,-0.37815
474.69700,-0.27798,-0.36600,-0.38641,-0.37831
474.79700,-0.27797,-0.36627,-0.38615,-0.37789
474.89700,-0.27808,-0.36652,-0.38621,-0.37802
474.99700,-0.27799,-0.36586,-0.38539,-0.37807
475.09700,-0.27824,-0.36609,-0.38587,-0.37801
475.19700,-0.27852,-0.36647,-0.38616,-0.37783
475.29700,-0.27807,-0.36620,-0.38592,-0.37745
475.39700,-0.27827,-0.36630,-0.38623,-0.37791
475.49700,-0.27851,-0.36676,-0.38647,-0.37789
475.59700,-0.27829,-0.36647,-0.38607,-0.37814
475.69700,-0.27853,-0.36630,-0.38632,-0.37814
475.79700,-0.27826,-0.36596,-0.38612,-0.37810
475.89700,-0.27817,-0.36595,-0.38608,-0.37825
475.99700,-0.27845,-0.36622,-0.38625,-0.37795
476.09700,-0.27869,-0.36662,-0.38658,-0.37809
476.19700,-0.27832,-0.36625,-0.38603,-0.37767
476.29700,-0.27849,-0.36628,-0.38617,-0.37807
476.39700,-0.27862,-0.36596,-0.38606,-0.37792
476.49700,-0.27847,-0.36626,-0.38607,-0.37804
476.59700,-0.27843,-0.36600,-0.38615,-0.37816
476.69700,-0.27858,-0.36652,-0.38643,-0.37824
476.79700,-0.27862,-0.36689,-0.38618,-0.37806
476.89700,-0.27870,-0.36719,-0.38622,-0.37783
476.99700,-0.27848,-0.36674,-0.38609,-0.37791
477.09700,-0.27794,-0.36609,-0.38589,-0.37792
477.19700,-0.27808,-0.36631,-0.38603,-0.37792
477.29700,-0.27842,-0.36651,-0.38617,-0.37801
477.39700,-0.27838,-0.36622,-0.38605,-0.37792
477.49700,-0.27852,-0.36640,-0.38607,-0.37768
477.59700,-0.27844,-0.36625,-0.38608,-0.37785
477.69700,-0.27862,-0.36619,-0.38597,-0.37803
477.79700,-0.27862,-0.36671,-0.38612,-0.37783
477.89700,-0.27852,-0.36620,-0.38606,-0.37819
477.99700,-0.27848,-0.36644,-0.38616,-0.37810
478.09700,-0.27867,-0.36647,-0.38612,-0.37760
478.19700,-0.27862,-0.36664,-0.38612,-0.37809
478.29700,-0.27819,-0.36583,-0.38601,-0.37806
478.39700,-0.27826,-0.36555,-0.38593,-0.37771
478.49700,-0.27852,-0.36613,-0.38624,-0.37789
478.59700,-0.27887,-0.36641,-0.38632,-0.37802
478.69700,-0.27900,-0.36667,-0.38630,-0.37806
478.79700,-0.27919,-0.36650,-0.38620,-0.37815
478.89700,-0.27888,-0.36621,-0.38609,-0.37837
478.99700,-0.27895,-0.36653,-0.38633,-0.37849
479.09700,-0.27878,-0.36608,-0.38650,-0.37842
479.19700,-0.27868,-0.36606,-0.38644,-0.37819
479.29700,-0.27877,-0.36612,-0.38636,-0.37790
479.39700,-0.27925,-0.36665,-0.38670,-0.37813
479.49700,-0.27866,-0.36583,-0.38608,-0.37835
479.59700,-0.27891,-0.36610,-0.38635,-0.37842
479.69700,-0.27821,-0.36581,-0.38617,-0.37815
479.79700,-0.27841,-0.36615,-0.38642,-0.37821
479.89700,-0.27823,-0.36567,-0.38624,-0.37820
479.99700,-0.27813,-0.36595,-0.38636,-0.37828
480.09700,-0.27858,-0.36653,-0.38653,-0.37833
480.19700,-0.27851,-0.36648,-0.38636,-0.37862
480.29700,-0.27847,-0.36667,-0.38657,-0.37817
480.39700,-0.27894,-0.36673,-0.38665,-0.37805
480.49700,-0.27856,-0.36631,-0.38636,-0.37834
480.59700,-0.27880,-0.36634,-0.38640,-0.37848
480.69700,-0.27885,-0.36629,-0.38619,-0.37811
480.79700,-0.27853,-0.36623,-0.38624,-0.37792
480.89700,-0.27897,-0.36655,-0.38652,-0.37776
480.99700,-0.27884,-0.36628,-0.38615,-0.37826
481.09700,-0.27876,-0.36634,-0.38608,-0.37812
481.19700,-0.27912,-0.36674,-0.38645,-0.37810
481.29700,-0.27915,-0.36650,-0.38637,-0.37808
481.39700,-0.27889,-0.36628,-0.38622,-0.37777
481.49700,-0.27926,-0.36656,-0.38628,-0.37796
481.59700,-0.27864,-0.36612,-0.38611,-0.37836
481.69700,-0.27903,-0.36614,-0.38602,-0.37827
481.79700,-0.27933,-0.36687,-0.38653,-0.37794
481.89700,-0.27888,-0.36619,-0.38609,-0.37834
481.99700,-0.27920,-0.36675,-0.38643,-0.37794
482.09700,-0.27916,-0.36681,-0.38618,-0.37758
482.19700,-0.27908,-0.36718,-0.38672,-0.37767
482.29700,-0.27893,-0.36624,-0.38610,-0.37822
482.39700,-0.27922,-0.36657,-0.38637,-0.37805
482.49700,-0.27923,-0.36651,-0.38618,-0.37795
482.59700,-0.27903,-0.36661,-0.38662,-0.37785
482.69700,-0.27902,-0.36610,-0.38606,-0.37752
482.79700,-0.27924,-0.36651,-0.38635,-0.37784
482.89700,-0.27944,-0.36649,-0.38646,-0.37787
482.99700,-0.27899,-0.36595,-0.38599,-0.37831
483.09700,-0.27902,-0.36626,-0.38632,-0.37827
483.19700,-0.27906,-0.36576,-0.38586,-0.37835
483.29700,-0.27930,-0.36640,-0.38651,-0.37827
483.39700,-0.27948,-0.36617,-0.38626,-0.37818
483.49700,-0.27946,-0.36661,-0.38622,-0.37860
483.59700,-0.27915,-0.36644,-0.38610,-0.37838
483.69700,-0.27924,-0.36659,-0.38621,-0.37836
483.79700,-0.27881,-0.36619,-0.38582,-0.37814
483.89700,-0.27939,-0.36658,-0.38616,-0.37836
483.99700,-0.27984,-0.36671,-0.38633,-0.37820
484.09700,-0.27938,-0.36655,-0.38613,-0.37852
484.19700,-0.27960,-0.36640,-0.38639,-0.37866
484.29700,-0.27941,-0.36681,-0.38653,-0.37844
484.39700,-0.27936,-0.36645,-0.38661,-0.37788
484.49700,-0.27885,-0.36613,-0.38600,-0.37806
484.59700,-0.27897,-0.36605,-0.38605,-0.37790
484.69700,-0.27910,-0.36614,-0.38640,-0.37811
484.79700,-0.27913,-0.36641,-0.38652,-0.37800
484.89700,-0.27937,-0.36666,-0.38655,-0.37821
484.99700,-0.27913,-0.36641,-0.38632,-0.37832
485.09700,-0.27952,-0.36694,-0.38668,-0.37826
485.19700,-0.27911,-0.36631,-0.38610,-0.37803
485.29700,-0.27913,-0.36628,-0.38616,-0.37810
485.39700,-0.27938,-0.36643,-0.38637,-0.37761
485.49700,-0.27947,-0.36698,-0.38638,-0.37814
485.59700,-0.27932,-0.36665,-0.38666,-0.37820
485.69700,-0.27931,-0.36647,-0.38655,-0.37788
485.79700,-0.27876,-0.36632,-0.38640,-0.37825
485.89700,-0.27941,-0.36638,-0.38649,-0.37837
485.99700,-0.27867,-0.36578,-0.38604,-0.37806
486.09700,-0.27955,-0.36625,-0.38626,-0.37783
486.19700,-0.27945,-0.36612,-0.38639,-0.37817
486.29700,-0.27914,-0.36640,-0.38621,-0.37769
486.39700,-0.27954,-0.36678,-0.38644,-0.37782
486.49700,-0.27968,-0.36673,-0.38624,-0.37785
486.59700,-0.27970,-0.36670,-0.38633,-0.37783
486.69700,-0.27925,-0.36670,-0.38643,-0.37817
486.79700,-0.27958,-0.36653,-0.38638,-0.37836
486.89700,-0.27969,-0.36685,-0.38650,-0.37825
486.99700,-0.27948,-0.36649,-0.38642,-0.37779
487.09700,-0.27904,-0.36614,-0.38594,-0.37836
487.19700,-0.27916,-0.36639,-0.38627,-0.37824
487.29700,-0.27905,-0.36609,-0.38618,-0.37797
487.39700,-0.27922,-0.36663,-0.38643,-0.37798
487.49700,-0.27941,-0.36633,-0.38581,-0.37807
487.59700,-0.27953,-0.36622,-0.38604,-0.37849
487.69700,-0.27942,-0.36644,-0.38592,-0.37819
487.79700,-0.27936,-0.36639,-0.38609,-0.37813
487.89700,-0.27932,-0.36614,-0.38622,-0.37823
487.99700,-0.27953,-0.36639,-0.38655,-0.37810
488.09700,-0.27966,-0.36686,-0.38690,-0.37816
488.19700,-0.27927,-0.36647,-0.38609,-0.37829
488.29700,-0.27898,-0.36604,-0.38625,-0.37815
488.39700,-0.27878,-0.36597,-0.38601,-0.37802
488.49700,-0.27912,-0.36635,-0.38610,-0.37814
488.59700,-0.27908,-0.36661,-0.38634,-0.37789
488.69700,-0.27964,-0.36675,-0.38639,-0.37814
488.79700,-0.27925,-0.36624,-0.38591,-0.37814
488.89700,-0.27934,-0.36613,-0.38620,-0.37792
488.99700,-0.27930,-0.36643,-0.38617,-0.37777
489.09700,-0.27926,-0.36618,-0.38610,-0.37761
489.19700,-0.27930,-0.36607,-0.38613,-0.37762
489.29700,-0.27926,-0.36608,-0.38599,-0.37783
489.39700,-0.27977,-0.36643,-0.38621,-0.37787
489.49700,-0.27927,-0.36604,-0.38612,-0.37820
489.59700,-0.27938,-0.36597,-0.38564,-0.37826
489.69700,-0.27938,-0.36593,-0.38608,-0.37828
489.79700,-0.27938,-0.36624,-0.38633,-0.37803
489.89700,-0.27902,-0.36599,-0.38626,-0.37774
489.99700,-0.27956,-0.36630,-0.38643,-0.37787
490.09700,-0.27922,-0.36576,-0.38619,-0.37832
490.19700,-0.27945,-0.36653,-0.38655,-0.37850
490.29700,-0.27962,-0.36629,-0.38643,-0.37849
490.39700,-0.27954,-0.36645,-0.38655,-0.37895
490.49700,-0.27971,-0.36639,-0.38628,-0.37860
490.59700,-0.28003,-0.36659,-0.38641,-0.37830
490.69700,-0.27994,-0.36607,-0.38588,-0.37851
490.79700,-0.28043,-0.36639,-0.38637,-0.37864
490.89700,-0.28015,-0.36583,-0.38656,-0.37823
490.99700,-0.28011,-0.36630,-0.38633,-0.37843
491.09700,-0.28007,-0.36620,-0.38666,-0.37835
491.19700,-0.28030,-0.36653,-0.38656,-0.37810
491.29700,-0.28037,-0.36634,-0.38641,-0.37799
491.39700,-0.28011,-0.36648,-0.38650,-0.37794
491.49700,-0.28005,-0.36627,-0.38620,-0.37792
491.59700,-0.28028,-0.36651,-0.38643,-0.37828
491.69700,-0.28003,-0.36667,-0.38639,-0.37794
491.79700,-0.28052,-0.36679,-0.38643,-0.37824
491.89700,-0.28018,-0.36675,-0.38614,-0.37804
491.99700,-0.28000,-0.36653,-0.38623,-0.37769
492.09700,-0.27957,-0.36634,-0.38635,-0.37790
492.19700,-0.27934,-0.36624,-0.38615,-0.37829
492.29700,-0.27972,-0.36658,-0.38616,-0.37831
492.39700,-0.27962,-0.36643,-0.38618,-0.37819
492.49700,-0.28013,-0.36702,-0.38656,-0.37853
492.59700,-0.28012,-0.36645,-0.38643,-0.37854
492.69700,-0.28054,-0.36691,-0.38687,-0.37805
492.79700,-0.28000,-0.36639,-0.38641,-0.37811
492.89700,-0.27980,-0.36664,-0.38636,-0.37851
492.99700,-0.27952,-0.36650,-0.38649,-0.37817
493.09700,-0.27919,-0.36598,-0.38600,-0.37804
493.19700,-0.27940,-0.36625,-0.38636,-0.37846
493.29700,-0.27944,-0.36598,-0.38617,-0.37859
493.39700,-0.27914,-0.36609,-0.38614,-0.37895
493.49700,-0.27974,-0.36652,-0.38641,-0.37867
493.59700,-0.27927,-0.36614,-0.38590,-0.37845
493.69700,-0.27948,-0.36615,-0.38603,-0.37809
493.79700,-0.27879,-0.36576,-0.38583,-0.37884
493.89700,-0.27909,-0.36584,-0.38576,-0.37851
493.99700,-0.27918,-0.36644,-0.38626,-0.37882
494.09700,-0.27909,-0.36628,-0.38631,-0.37838
494.19700,-0.27904,-0.36601,-0.38616,-0.37807
494.29700,-0.27961,-0.36661,-0.38644,-0.37847
494.39700,-0.27989,-0.36686,-0.38654,-0.37833
494.49700,-0.27969,-0.36669,-0.38636,-0.37810
494.59700,-0.28005,-0.36697,-0.38647,-0.37832
494.69700,-0.27941,-0.36640,-0.38604,-0.37811
494.79700,-0.27960,-0.36665,-0.38619,-0.37830
494.89700,-0.27941,-0.36638,-0.38612,-0.37855
494.99700,-0.27984,-0.36670,-0.38656,-0.37817
495.09700,-0.27990,-0.36679,-0.38642,-0.37829
495.19700,-0.28019,-0.36716,-0.38638,-0.37810
495.29700,-0.27980,-0.36667,-0.38610,-0.37797
495.39700,-0.27990,-0.36687,-0.38629,-0.37836
495.49700,-0.28010,-0.36697,-0.38638,-0.37788
495.59700,-0.28028,-0.36706,-0.38680,-0.37820
495.69700,-0.27996,-0.36720,-0.38638,-0.37809
495.79700,-0.27973,-0.36675,-0.38608,-0.37793
495.89700,-0.27993,-0.36649,-0.38604,-0.37823
495.99700,-0.28060,-0.36695,-0.38664,-0.37802
496.09700,-0.28033,-0.36637,-0.38623,-0.37808
496.19700,-0.28056,-0.36729,-0.38701,-0.37835
496.29700,-0.28003,-0.36628,-0.38648,-0.37834
496.39700,-0.27958,-0.36580,-0.38594,-0.37782
496.49700,-0.28028,-0.36622,-0.38610,-0.37849
496.59700,-0.27982,-0.36602,-0.38607,-0.37804
496.69700,-0.27992,-0.36587,-0.38605,-0.37829
496.79700,-0.27978,-0.36620,-0.38629,-0.37825
496.89700,-0.27998,-0.36603,-0.38613,-0.37839
496.99700,-0.27968,-0.36615,-0.38609,-0.37815
497.09700,-0.27965,-0.36588,-0.38580,-0.37846
497.19700,-0.27966,-0.36624,-0.38612,-0.37804
497.29700,-0.27965,-0.36610,-0.38605,-0.37807
497.39700,-0.27936,-0.36565,-0.38551,-0.37847
497.49700,-0.27972,-0.36610,-0.38619,-0.37804
497.59700,-0.28024,-0.36656,-0.38625,-0.37848
497.69700,-0.28013,-0.36664,-0.38635,-0.37848
497.79700,-0.28007,-0.36653,-0.38629,-0.37777
497.89700,-0.28018,-0.36612,-0.38626,-0.37781
497.99700,-0.28055,-0.36644,-0.38634,-0.37792
498.09700,-0.28051,-0.36615,-0.38615,-0.37783
498.19700,-0.28008,-0.36579,-0.38608,-0.37812
498.29700,-0.28002,-0.36595,-0.38628,-0.37821
498.39700,-0.27979,-0.36562,-0.38601,-0.37813
498.49700,-0.28062,-0.36636,-0.38639,-0.37804
498.59700,-0.27981,-0.36614,-0.38618,-0.37806
498.69700,-0.27972,-0.36644,-0.38635,-0.37816
498.79700,-0.28037,-0.36670,-0.38673,-0.37824
498.89700,-0.28030,-0.36640,-0.38643,-0.37836
498.99700,-0.28059,-0.36684,-0.38679,-0.37809
499.09700,-0.27993,-0.36614,-0.38630,-0.37801
499.19700,-0.27955,-0.36571,-0.38601,-0.37816
499.29700,-0.27949,-0.36579,-0.38591,-0.37821
499.39700,-0.27983,-0.36620,-0.38637,-0.37852
499.49700,-0.27997,-0.36600,-0.38650,-0.37817
499.59700,-0.27967,-0.36596,-0.38633,-0.37818
499.69700,-0.27982,-0.36587,-0.38667,-0.37850
499.79700,-0.27995,-0.36599,-0.38645,-0.37890
499.89700,-0.27966,-0.36618,-0.38617,-0.37823
499.99700,-0.27962,-0.36602,-0.38613,-0.37829
500.09700,-0.27953,-0.36579,-0.38608,-0.37824
500.19700,-0.27994,-0.36615,-0.38626,-0.37808
500.29700,-0.27999,-0.36626,-0.38624,-0.37812
500.39700,-0.27966,-0.36569,-0.38632,-0.37799
500.49700,-0.27975,-0.36634,-0.38661,-0.37783
500.59700,-0.27990,-0.36605,-0.38631,-0.37815
500.69700,-0.28028,-0.36659,-0.38644,-0.37835
500.79700,-0.27982,-0.36649,-0.38631,-0.37805
500.89700,-0.27959,-0.36581,-0.38593,-0.37817
500.99700,-0.27976,-0.36629,-0.38615,-0.37837
501.09700,-0.27981,-0.36605,-0.38617,-0.37831
501.19700,-0.28032,-0.36609,-0.38638,-0.37863
501.29700,-0.28031,-0.36622,-0.38634,-0.37853
501.39700,-0.27996,-0.36631,-0.38625,-0.37836
501.49700,-0.27985,-0.36595,-0.38645,-0.37833
501.59700,-0.28014,-0.36662,-0.38653,-0.37836
501.69700,-0.27986,-0.36623,-0.38623,-0.37829
501.79700,-0.28015,-0.36656,-0.38623,-0.37830
501.89700,-0.27996,-0.36620,-0.38609,-0.37814
501.99700,-0.28004,-0.36602,-0.38606,-0.37863
502.09700,-0.28028,-0.36633,-0.38625,-0.37849
502.19700,-0.28030,-0.36650,-0.38647,-0.37821
502.29700,-0.28052,-0.36660,-0.38642,-0.37821
502.39700,-0.28064,-0.36653,-0.38653,-0.37796
502.49700,-0.28045,-0.36612,-0.38657,-0.37809
502.59700,-0.28029,-0.36605,-0.38658,-0.37825
502.69700,-0.28035,-0.36631,-0.38629,-0.37812
502.79700,-0.28036,-0.36688,-0.38666,-0.37843
502.89700,-0.28042,-0.36659,-0.38654,-0.37852
502.99700,-0.28041,-0.36687,-0.38678,-0.37806
503.09700,-0.28054,-0.36641,-0.38673,-0.37842
503.19700,-0.28039,-0.36648,-0.38681,-0.37880
503.29700,-0.28044,-0.36610,-0.38668,-0.37857
503.39700,-0.28072,-0.36649,-0.38664,-0.37838
503.49700,-0.28046,-0.36603,-0.38634,-0.37812
503.59700,-0.28075,-0.36621,-0.38623,-0.37854
503.69700,-0.28047,-0.36616,-0.38630,-0.37842
503.79700,-0.28048,-0.36641,-0.38633,-0.37846
503.89700,-0.28095,-0.36656,-0.38651,-0.37843
503.99700,-0.28065,-0.36626,-0.38614,-0.37866
504.09700,-0.28042,-0.36654,-0.38620,-0.37877
504.19700,-0.28062,-0.36690,-0.38648,-0.37822
504.29700,-0.28002,-0.36613,-0.38602,-0.37813
504.39700,-0.28006,-0.36631,-0.38615,-0.37808
504.49700,-0.28033,-0.36644,-0.38627,-0.37864
504.59700,-0.28040,-0.36618,-0.38640,-0.37831
504.69700,-0.28063,-0.36631,-0.38653,-0.37825
504.79700,-0.28054,-0.36643,-0.38676,-0.37812
504.89700,-0.28043,-0.36636,-0.38651,-0.37841
504.99700,-0.27985,-0.36569,-0.38618,-0.37804
505.09700,-0.27991,-0.36576,-0.38590,-0.37846
505.19700,-0.28043,-0.36655,-0.38655,-0.37853
505.29700,-0.28054,-0.36642,-0.38667,-0.37842
505.39700,-0.28069,-0.36672,-0.38662,-0.37826
505.49700,-0.28092,-0.36662,-0.38661,-0.37829
505.59700,-0.28114,-0.36693,-0.38681,-0.37846
505.69700,-0.28043,-0.36664,-0.38637,-0.37797
505.79700,-0.28031,-0.36607,-0.38630,-0.37790
505.89700,-0.28068,-0.36640,-0.38644,-0.37818
505.99700,-0.28093,-0.36654,-0.38649,-0.37847
506.09700,-0.28081,-0.36655,-0.38634,-0.37861
506.19700,-0.28090,-0.36662,-0.38638,-0.37833
506.29700,-0.28086,-0.36644,-0.38653,-0.37832
506.39700,-0.28099,-0.36628,-0.38602,-0.37841
506.49700,-0.28056,-0.36605,-0.38605,-0.37807
506.59700,-0.28073,-0.36662,-0.38659,-0.37833
506.69700,-0.28058,-0.36612,-0.38631,-0.37810
506.79700,-0.28141,-0.36680,-0.38669,-0.37862
506.89700,-0.28061,-0.36647,-0.38640,-0.37849
506.99700,-0.28070,-0.36601,-0.38652,-0.37881
507.09700,-0.28033,-0.36534,-0.38569,-0.37843
507.19700,-0.28098,-0.36630,-0.38636,-0.37800
507.29700,-0.28054,-0.36626,-0.38625,-0.37822
507.39700,-0.28076,-0.36663,-0.38637,-0.37855
507.49700,-0.28035,-0.36654,-0.38636,-0.37869
507.59700,-0.28061,-0.36672,-0.38645,-0.37823
507.69700,-0.28103,-0.36672,-0.38665,-0.37851
507.79700,-0.28102,-0.36663,-0.38645,-0.37840
507.89700,-0.28093,-0.36669,-0.38658,-0.37801
507.99700,-0.28072,-0.36613,-0.38658,-0.37804
508.09700,-0.28079,-0.36667,-0.38660,-0.37819
508.19700,-0.28078,-0.36666,-0.38691,-0.37835
508.29700,-0.28091,-0.36664,-0.38656,-0.37845
508.39700,-0.27984,-0.36575,-0.38607,-0.37833
508.49700,-0.28036,-0.36583,-0.38632,-0.37873
508.59700,-0.28044,-0.36608,-0.38661,-0.37819
508.69700,-0.28091,-0.36668,-0.38667,-0.37827
508.79700,-0.28061,-0.36629,-0.38658,-0.37848
508.89700,-0.28060,-0.36630,-0.38650,-0.37850
508.99700,-0.28105,-0.36657,-0.38681,-0.37874
