time(s),SOC_1,SOC_2,SOC_3,SOC_4
282.35900,0.82664,0.79379,0.76379,0.73363
282.45900,0.82699,0.79415,0.76517,0.73513
282.55900,0.82735,0.79484,0.76561,0.73572
282.65900,0.82838,0.79552,0.76643,0.73600
282.75900,0.82809,0.79510,0.76626,0.73614
282.85900,0.82886,0.79582,0.76659,0.73682
282.95900,0.82999,0.79701,0.76797,0.73657
283.05900,0.82982,0.79731,0.76863,0.73741
283.15900,0.83002,0.79745,0.76948,0.73750
283.25900,0.83077,0.79798,0.77064,0.73923
283.35900,0.83082,0.79894,0.77035,0.73793
283.45900,0.83202,0.80006,0.77180,0.73821
283.55900,0.83257,0.80078,0.77298,0.73947
283.65900,0.83167,0.79917,0.77208,0.74043
283.75900,0.83194,0.79953,0.77220,0.74059
283.85900,0.83297,0.80072,0.77366,0.74142
283.95900,0.83334,0.80170,0.77383,0.74032
284.05900,0.83364,0.80222,0.77364,0.74085
284.15900,0.83386,0.80258,0.77440,0.74296
284.25900,0.83383,0.80313,0.77494,0.74179
284.35900,0.83482,0.80395,0.77597,0.74347
284.45900,0.83533,0.80428,0.77671,0.74272
284.55900,0.83593,0.80563,0.77693,0.74416
284.65900,0.83559,0.80537,0.77693,0.74454
284.75900,0.83572,0.80576,0.77799,0.74470
284.85900,0.83640,0.80683,0.77869,0.74533
284.95900,0.83637,0.80686,0.77925,0.74570
285.05900,0.83645,0.80662,0.77945,0.74663
285.15900,0.83655,0.80666,0.77919,0.74635
285.25900,0.83631,0.80648,0.77972,0.74625
285.35900,0.83701,0.80845,0.78055,0.74767
285.45900,0.83732,0.80840,0.78117,0.74831
285.55900,0.83789,0.80896,0.78256,0.74839
285.65900,0.83850,0.80925,0.78257,0.74800
285.75900,0.83928,0.80981,0.78354,0.74799
285.85900,0.83897,0.81041,0.78401,0.74920
285.95900,0.83898,0.81048,0.78393,0.75052
286.05900,0.83940,0.81120,0.78484,0.75142
286.15900,0.83993,0.81183,0.78598,0.75055
286.25900,0.84027,0.81231,0.78711,0.75075
286.35900,0.84061,0.81277,0.78609,0.75181
286.45900,0.83960,0.81239,0.78607,0.75306
286.55900,0.84056,0.81339,0.78733,0.75268
286.65900,0.84067,0.81360,0.78755,0.75432
286.75900,0.84140,0.81426,0.78830,0.75375
286.85900,0.84134,0.81395,0.78868,0.75378
286.95900,0.84105,0.81477,0.78948,0.75536
287.05900,0.84163,0.81458,0.78924,0.75486
287.15900,0.84132,0.81471,0.78942,0.75567
287.25900,0.84140,0.81494,0.78953,0.75614
287.35900,0.84228,0.81579,0.79031,0.75626
287.45900,0.84233,0.81642,0.79125,0.75679
287.55900,0.84258,0.81582,0.79093,0.75706
287.65900,0.84249,0.81636,0.79143,0.75757
287.75900,0.84364,0.81783,0.79301,0.75838
287.85900,0.84345,0.81797,0.79270,0.75853
287.95900,0.84457,0.81917,0.79374,0.75798
288.05900,0.84429,0.81915,0.79390,0.75922
288.15900,0.84470,0.81986,0.79410,0.75904
288.25900,0.84405,0.81915,0.79425,0.75983
288.35900,0.84480,0.82004,0.79594,0.76024
288.45900,0.84435,0.82017,0.79544,0.76085
288.55900,0.84398,0.81963,0.79549,0.76154
288.65900,0.84446,0.81993,0.79546,0.76146
288.75900,0.84526,0.82087,0.79667,0.76195
288.85900,0.84504,0.82120,0.79719,0.76208
288.95900,0.84466,0.82122,0.79724,0.76321
289.05900,0.84523,0.82216,0.79864,0.76312
289.15900,0.84573,0.82223,0.79857,0.76451
289.25900,0.84594,0.82219,0.79844,0.76411
289.35900,0.84533,0.82216,0.79864,0.76548
289.45900,0.84562,0.82229,0.79866,0.76485
289.55900,0.84591,0.82301,0.79951,0.76549
289.65900,0.84586,0.82356,0.80052,0.76531
289.75900,0.84641,0.82353,0.79971,0.76606
289.85900,0.84654,0.82408,0.80078,0.76673
289.95900,0.84692,0.82363,0.80105,0.76713
290.05900,0.84675,0.82425,0.80133,0.76726
290.15900,0.84685,0.82504,0.80262,0.76728
290.25900,0.84696,0.82476,0.80217,0.76827
290.35900,0.84668,0.82474,0.80134,0.76771
290.45900,0.84714,0.82571,0.80212,0.76770
290.55900,0.84786,0.82661,0.80392,0.76905
290.65900,0.84767,0.82641,0.80353,0.76835
290.75900,0.84718,0.82550,0.80307,0.76951
290.85900,0.84733,0.82607,0.80329,0.77033
290.95900,0.84826,0.82707,0.80519,0.77090
291.05900,0.84779,0.82668,0.80432,0.77050
291.15900,0.84854,0.82771,0.80549,0.77118
291.25900,0.84762,0.82749,0.80511,0.77148
291.35900,0.84763,0.82723,0.80482,0.77151
291.45900,0.84802,0.82788,0.80539,0.77264
291.55900,0.84780,0.82801,0.80562,0.77218
291.65900,0.84868,0.82857,0.80703,0.77199
291.75900,0.84820,0.82867,0.80709,0.77345
291.85900,0.84811,0.82876,0.80707,0.77339
291.95900,0.84791,0.82813,0.80626,0.77441
292.05900,0.84848,0.82872,0.80684,0.77322
292.15900,0.84801,0.82845,0.80598,0.77360
292.25900,0.84833,0.82886,0.80652,0.77343
292.35900,0.84862,0.82907,0.80716,0.77492
292.45900,0.84827,0.82903,0.80707,0.77388
292.55900,0.84851,0.82938,0.80750,0.77526
292.65900,0.84806,0.82862,0.80669,0.77387
292.75900,0.84817,0.82897,0.80656,0.77414
292.85900,0.84832,0.82942,0.80728,0.77428
292.95900,0.84887,0.82981,0.80777,0.77485
293.05900,0.84798,0.82890,0.80701,0.77539
293.15900,0.84853,0.83005,0.80846,0.77439
293.25900,0.84843,0.82964,0.80756,0.77557
293.35900,0.84812,0.82954,0.80748,0.77423
293.45900,0.84822,0.82967,0.80751,0.77563
293.55900,0.84841,0.82967,0.80793,0.77513
293.65900,0.84858,0.83005,0.80805,0.77586
293.75900,0.84840,0.82965,0.80813,0.77553
293.85900,0.84876,0.83036,0.80927,0.77598
293.95900,0.84849,0.83036,0.80887,0.77548
294.05900,0.84778,0.82985,0.80788,0.77647
294.15900,0.84798,0.82921,0.80775,0.77584
294.25900,0.84849,0.83030,0.80908,0.77599
294.35900,0.84852,0.83013,0.80896,0.77567
294.45900,0.84858,0.83052,0.80925,0.77657
294.55900,0.84793,0.82981,0.80827,0.77677
294.65900,0.84776,0.82959,0.80816,0.77675
294.75900,0.84792,0.83075,0.80901,0.77635
294.85900,0.84794,0.83056,0.80851,0.77688
294.95900,0.84815,0.83033,0.80859,0.77673
295.05900,0.84776,0.83026,0.80859,0.77734
295.15900,0.84788,0.83059,0.80894,0.77735
295.25900,0.84758,0.83015,0.80832,0.77751
295.35900,0.84782,0.83067,0.80892,0.77785
295.45900,0.84787,0.83044,0.80877,0.77751
295.55900,0.84825,0.83111,0.80938,0.77785
295.65900,0.84870,0.83175,0.80999,0.77814
295.75900,0.84767,0.83059,0.80888,0.77827
295.85900,0.84742,0.83059,0.80846,0.77798
295.95900,0.84690,0.83001,0.80836,0.77827
296.05900,0.84658,0.82970,0.80786,0.77930
296.15900,0.84729,0.83049,0.80861,0.77848
296.25900,0.84712,0.83097,0.80912,0.77889
296.35900,0.84755,0.83112,0.80872,0.77939
296.45900,0.84670,0.83024,0.80838,0.77839
296.55900,0.84695,0.83061,0.80877,0.77822
296.65900,0.84639,0.83037,0.80848,0.77831
296.75900,0.84713,0.83111,0.80996,0.77892
296.85900,0.84681,0.83048,0.80846,0.77961
296.95900,0.84622,0.83023,0.80803,0.77912
297.05900,0.84741,0.83142,0.80954,0.78009
297.15900,0.84672,0.83069,0.80882,0.78053
297.25900,0.84596,0.83021,0.80811,0.77996
297.35900,0.84622,0.83044,0.80887,0.78087
297.45900,0.84625,0.83013,0.80871,0.78059
297.55900,0.84576,0.82994,0.80745,0.78002
297.65900,0.84530,0.82957,0.80725,0.77981
297.75900,0.84601,0.83035,0.80846,0.77966
297.85900,0.84595,0.82982,0.80857,0.77932
297.95900,0.84610,0.83039,0.80885,0.77965
298.05900,0.84557,0.82978,0.80848,0.78050
298.15900,0.84625,0.83046,0.80933,0.78058
298.25900,0.84666,0.83111,0.80990,0.77976
298.35900,0.84612,0.83021,0.80872,0.78077
298.45900,0.84639,0.83111,0.80931,0.77988
298.55900,0.84656,0.83077,0.80973,0.78051
298.65900,0.84520,0.82990,0.80856,0.78032
298.75900,0.84548,0.82966,0.80869,0.78029
298.85900,0.84547,0.83000,0.80759,0.78004
298.95900,0.84532,0.83021,0.80822,0.78003
299.05900,0.84525,0.82961,0.80784,0.78066
299.15900,0.84563,0.82980,0.80817,0.78031
299.25900,0.84544,0.82959,0.80764,0.78042
299.35900,0.84551,0.83010,0.80819,0.78006
299.45900,0.84522,0.83074,0.80886,0.78075
299.55900,0.84552,0.83043,0.80896,0.78011
299.65900,0.84531,0.82997,0.80856,0.78029
299.75900,0.84482,0.82950,0.80814,0.77957
299.85900,0.84494,0.82971,0.80817,0.77998
299.95900,0.84496,0.82973,0.80761,0.78098
300.05900,0.84482,0.82952,0.80709,0.78018
300.15900,0.84427,0.82928,0.80700,0.78069
300.25900,0.84395,0.82871,0.80651,0.78015
300.35900,0.84479,0.82932,0.80710,0.78032
300.45900,0.84431,0.82914,0.80669,0.78080
300.55900,0.84427,0.82913,0.80726,0.78039
300.65900,0.84411,0.82935,0.80742,0.77981
300.75900,0.84310,0.82848,0.80644,0.77966
300.85900,0.84427,0.82916,0.80705,0.78009
300.95900,0.84339,0.82863,0.80679,0.78055
301.05900,0.84359,0.82888,0.80737,0.78001
301.15900,0.84322,0.82892,0.80739,0.78032
301.25900,0.84275,0.82828,0.80643,0.78063
301.35900,0.84270,0.82851,0.80563,0.78002
301.45900,0.84212,0.82873,0.80642,0.78119
301.55900,0.84039,0.82864,0.80651,0.78063
301.65900,0.83780,0.82742,0.80606,0.78165
301.75900,0.83498,0.82671,0.80549,0.78136
301.85900,0.83214,0.82758,0.80603,0.78024
301.95900,0.82846,0.82741,0.80636,0.78068
302.05900,0.82395,0.82773,0.80661,0.78044
302.15900,0.81760,0.82644,0.80576,0.78052
302.25900,0.81179,0.82475,0.80520,0.78078
302.35900,0.80620,0.82323,0.80567,0.78141
302.45900,0.80093,0.82179,0.80599,0.78111
302.55900,0.79697,0.82052,0.80623,0.78092
302.65900,0.79225,0.81867,0.80666,0.78109
302.75900,0.78721,0.81669,0.80672,0.78160
302.85900,0.78349,0.81431,0.80636,0.78093
302.95900,0.78007,0.81324,0.80718,0.78238
303.05900,0.77605,0.81059,0.80725,0.78224
303.15900,0.77118,0.80774,0.80672,0.78180
303.25900,0.76708,0.80502,0.80557,0.78190
303.35900,0.76321,0.80167,0.80371,0.78251
303.45900,0.75931,0.79891,0.80281,0.78283
303.55900,0.75597,0.79610,0.80114,0.78268
303.65900,0.75236,0.79357,0.79995,0.78266
303.75900,0.74741,0.79051,0.79843,0.78181
303.85900,0.74446,0.78755,0.79686,0.78275
303.95900,0.74134,0.78522,0.79540,0.78268
304.05900,0.73805,0.78235,0.79365,0.78111
304.15900,0.73320,0.77797,0.78980,0.78104
304.25900,0.72957,0.77510,0.78716,0.77942
304.35900,0.72577,0.77205,0.78488,0.77802
304.45900,0.72200,0.76881,0.78256,0.77832
304.55900,0.71956,0.76740,0.78130,0.77739
304.65900,0.71549,0.76329,0.77775,0.77589
304.75900,0.71283,0.76115,0.77600,0.77430
304.85900,0.70851,0.75822,0.77297,0.77348
304.95900,0.70502,0.75605,0.77059,0.77185
305.05900,0.70068,0.75241,0.76691,0.77009
305.15900,0.69760,0.74906,0.76418,0.76966
305.25900,0.69278,0.74561,0.75991,0.76871
305.35900,0.69007,0.74260,0.75769,0.76634
305.45900,0.68722,0.74031,0.75480,0.76550
305.55900,0.68455,0.73804,0.75250,0.76469
305.65900,0.68104,0.73515,0.74880,0.76333
305.75900,0.67885,0.73379,0.74680,0.76170
305.85900,0.67370,0.72928,0.74258,0.75983
305.95900,0.67118,0.72691,0.74016,0.75895
306.05900,0.66875,0.72427,0.73741,0.75728
306.15900,0.66583,0.72085,0.73487,0.75631
306.25900,0.66276,0.71894,0.73189,0.75488
306.35900,0.65980,0.71597,0.72964,0.75329
306.45900,0.65807,0.71407,0.72747,0.75164
306.55900,0.65538,0.71120,0.72436,0.74945
306.65900,0.65092,0.70730,0.72008,0.74775
306.75900,0.64815,0.70464,0.71722,0.74547
306.85900,0.64483,0.70125,0.71363,0.74376
306.95900,0.64415,0.70070,0.71314,0.74308
307.05900,0.64072,0.69673,0.70887,0.74110
307.15900,0.63802,0.69417,0.70686,0.73888
307.25900,0.63396,0.69080,0.70288,0.73769
307.35900,0.63136,0.68800,0.69979,0.73626
307.45900,0.62830,0.68527,0.69697,0.73396
307.55900,0.62726,0.68322,0.69495,0.73281
307.65900,0.62404,0.67994,0.69158,0.73092
307.75900,0.62088,0.67754,0.68868,0.73062
307.85900,0.61854,0.67590,0.68710,0.72793
307.95900,0.61583,0.67274,0.68465,0.72695
308.05900,0.61364,0.67045,0.68141,0.72533
308.15900,0.61215,0.66858,0.67894,0.72251
308.25900,0.60883,0.66529,0.67624,0.71964
308.35900,0.60844,0.66439,0.67481,0.71898
308.45900,0.60504,0.66070,0.67022,0.71609
308.55900,0.60160,0.65711,0.66704,0.71329
308.65900,0.60046,0.65576,0.66562,0.71261
308.75900,0.59848,0.65422,0.66342,0.71031
308.85900,0.59507,0.65053,0.66177,0.70883
308.95900,0.59230,0.64757,0.65703,0.70650
309.05900,0.59076,0.64520,0.65511,0.70378
309.15900,0.58793,0.64225,0.65141,0.70183
309.25900,0.58657,0.64145,0.65064,0.70097
309.35900,0.58285,0.63695,0.64623,0.69885
309.45900,0.58075,0.63469,0.64345,0.69647
309.55900,0.57938,0.63319,0.64211,0.69572
309.65900,0.57727,0.63045,0.63933,0.69256
309.75900,0.57581,0.62853,0.63760,0.69017
309.85900,0.57372,0.62698,0.63541,0.68867
309.95900,0.57184,0.62396,0.63324,0.68826
310.05900,0.56957,0.62128,0.63012,0.68568
310.15900,0.56634,0.61835,0.62673,0.68243
310.25900,0.56590,0.61747,0.62624,0.68154
310.35900,0.56268,0.61415,0.62300,0.67904
310.45900,0.56119,0.61225,0.62144,0.67697
310.55900,0.55872,0.60934,0.61847,0.67437
310.65900,0.55857,0.60828,0.61749,0.67333
310.75900,0.55727,0.60822,0.61651,0.67217
310.85900,0.55547,0.60603,0.61366,0.67004
310.95900,0.55434,0.60415,0.61205,0.66827
311.05900,0.55234,0.60156,0.60958,0.66630
311.15900,0.54907,0.59819,0.60595,0.66167
311.25900,0.54632,0.59593,0.60371,0.66170
311.35900,0.54583,0.59560,0.60292,0.66093
311.45900,0.54408,0.59341,0.60079,0.65867
311.55900,0.54234,0.59097,0.59863,0.65623
311.65900,0.54134,0.58990,0.59627,0.65392
311.75900,0.53882,0.58778,0.59374,0.65251
311.85900,0.53637,0.58540,0.59120,0.65083
311.95900,0.53525,0.58252,0.58930,0.64999
312.05900,0.53342,0.58078,0.58799,0.64737
312.15900,0.53111,0.57925,0.58601,0.64469
312.25900,0.53013,0.57804,0.58416,0.64370
312.35900,0.52780,0.57573,0.58135,0.64058
312.45900,0.52649,0.57387,0.57964,0.63877
312.55900,0.52547,0.57239,0.57864,0.63658
312.65900,0.52336,0.57093,0.57686,0.63586
312.75900,0.52120,0.56775,0.57369,0.63360
312.85900,0.52023,0.56689,0.57257,0.63263
312.95900,0.51873,0.56482,0.57109,0.63076
313.05900,0.51623,0.56269,0.56914,0.62719
313.15900,0.51560,0.56150,0.56774,0.62539
313.25900,0.51329,0.55907,0.56486,0.62445
313.35900,0.51050,0.55683,0.56282,0.62092
313.45900,0.51162,0.55755,0.56319,0.62091
313.55900,0.50941,0.55530,0.56082,0.61883
313.65900,0.50672,0.55235,0.55744,0.61640
313.75900,0.50377,0.54913,0.55408,0.61369
313.85900,0.50261,0.54635,0.55250,0.61300
313.95900,0.50085,0.54548,0.55079,0.61219
314.05900,0.50106,0.54557,0.55063,0.61021
314.15900,0.50034,0.54440,0.54951,0.60843
314.25900,0.49850,0.54331,0.54792,0.60650
314.35900,0.49727,0.54193,0.54717,0.60449
314.45900,0.49530,0.53978,0.54481,0.60367
314.55900,0.49291,0.53610,0.54122,0.60085
314.65900,0.49037,0.53413,0.53937,0.59914
314.75900,0.49088,0.53524,0.53967,0.59780
314.85900,0.49099,0.53340,0.53821,0.59616
314.95900,0.48788,0.53030,0.53481,0.59452
315.05900,0.48728,0.52994,0.53456,0.59301
315.15900,0.48495,0.52741,0.53181,0.59214
315.25900,0.48339,0.52602,0.53036,0.59002
315.35900,0.48164,0.52510,0.52924,0.58812
315.45900,0.48082,0.52326,0.52777,0.58735
315.55900,0.47847,0.52132,0.52504,0.58520
315.65900,0.47642,0.51912,0.52286,0.58340
315.75900,0.47514,0.51748,0.52137,0.58118
315.86900,0.47479,0.51585,0.51992,0.58053
315.97000,0.47256,0.51475,0.51923,0.57918
316.07000,0.47227,0.51406,0.51754,0.57555
316.17000,0.46938,0.51172,0.51487,0.57425
316.27000,0.46844,0.51033,0.51413,0.57112
316.37000,0.46873,0.50986,0.51366,0.57165
316.47000,0.46577,0.50706,0.51057,0.57029
316.57000,0.46487,0.50551,0.50874,0.56774
316.67000,0.46329,0.50389,0.50658,0.56582
316.77000,0.46113,0.50158,0.50475,0.56578
316.87000,0.46187,0.50310,0.50578,0.56412
316.97000,0.45997,0.50055,0.50424,0.56162
317.07000,0.45906,0.49937,0.50350,0.56110
317.17000,0.45835,0.49892,0.50260,0.56073
317.27000,0.45577,0.49659,0.49882,0.55622
317.37000,0.45525,0.49555,0.49786,0.55596
317.47000,0.45186,0.49141,0.49427,0.55212
317.57000,0.45052,0.49095,0.49366,0.55289
317.67000,0.44971,0.49011,0.49210,0.55130
317.77000,0.44831,0.48752,0.48984,0.54789
317.87000,0.44806,0.48759,0.48971,0.54643
317.97000,0.44627,0.48564,0.48816,0.54602
318.07000,0.44549,0.48482,0.48673,0.54549
318.17000,0.44440,0.48316,0.48540,0.54321
318.27000,0.44349,0.48209,0.48317,0.54261
318.37000,0.44101,0.47909,0.48125,0.54071
318.47000,0.44050,0.47899,0.48098,0.53967
318.57000,0.43913,0.47699,0.47948,0.53779
318.67000,0.43750,0.47519,0.47787,0.53618
318.77000,0.43683,0.47462,0.47642,0.53323
318.87000,0.43493,0.47275,0.47403,0.53240
318.97000,0.43442,0.47344,0.47421,0.53165
319.07000,0.43289,0.47159,0.47310,0.52959
319.17000,0.43306,0.47096,0.47188,0.52782
319.27000,0.43133,0.46900,0.47022,0.52849
319.37000,0.43056,0.46762,0.46807,0.52527
319.47000,0.42849,0.46659,0.46740,0.52382
319.57000,0.42876,0.46564,0.46633,0.52329
319.67000,0.42683,0.46452,0.46570,0.52237
319.77000,0.42638,0.46312,0.46442,0.52272
319.87000,0.42439,0.46095,0.46234,0.51833
319.97000,0.42438,0.45954,0.46076,0.51750
320.07000,0.42213,0.45822,0.45924,0.51566
320.17000,0.41923,0.45635,0.45779,0.51427
320.27000,0.41945,0.45546,0.45691,0.51573
320.37000,0.41947,0.45646,0.45623,0.51236
320.47000,0.41870,0.45496,0.45475,0.51163
320.57000,0.41668,0.45269,0.45261,0.51011
320.67000,0.41559,0.45168,0.45234,0.50874
320.77000,0.41426,0.45185,0.45158,0.50672
320.87000,0.41309,0.44921,0.45001,0.50528
320.97000,0.41232,0.44882,0.44894,0.50527
321.07000,0.40979,0.44603,0.44571,0.50327
321.17000,0.40896,0.44526,0.44534,0.50126
321.27000,0.40873,0.44495,0.44445,0.50127
321.37000,0.40750,0.44473,0.44450,0.49960
321.47000,0.40613,0.44233,0.44189,0.49887
321.57000,0.40507,0.44147,0.44033,0.49747
321.67000,0.40423,0.43937,0.43884,0.49688
321.77000,0.40278,0.43933,0.43870,0.49533
321.87000,0.40099,0.43743,0.43751,0.49271
321.97000,0.40199,0.43775,0.43790,0.49316
322.07000,0.40109,0.43606,0.43662,0.49109
322.17000,0.39792,0.43267,0.43293,0.48982
322.27000,0.39598,0.43185,0.43160,0.48807
322.37000,0.39700,0.43325,0.43352,0.48729
322.47000,0.39583,0.43231,0.43113,0.48578
322.57000,0.39439,0.43025,0.42978,0.48374
322.67000,0.39300,0.42823,0.42839,0.48377
322.77000,0.39247,0.42786,0.42771,0.48260
322.87000,0.39188,0.42702,0.42694,0.48122
322.97000,0.38928,0.42468,0.42415,0.48005
323.07000,0.38881,0.42328,0.42352,0.47908
323.17000,0.38761,0.42241,0.42228,0.47707
323.27000,0.38602,0.42065,0.41980,0.47538
323.37000,0.38457,0.42019,0.41870,0.47391
323.47000,0.38367,0.41891,0.41841,0.47265
323.57000,0.38339,0.41800,0.41782,0.47391
323.67000,0.38196,0.41670,0.41604,0.47089
323.77000,0.38143,0.41604,0.41617,0.47207
323.87000,0.38078,0.41577,0.41616,0.47002
323.97000,0.38014,0.41460,0.41324,0.46858
324.07000,0.37769,0.41212,0.41121,0.46832
324.17000,0.37629,0.41069,0.41083,0.46679
324.27000,0.37659,0.41113,0.41059,0.46436
324.37000,0.37525,0.41029,0.40851,0.46333
324.47000,0.37489,0.41011,0.40842,0.46239
324.57000,0.37438,0.40835,0.40764,0.46166
324.67000,0.37250,0.40780,0.40712,0.46052
324.77000,0.37154,0.40607,0.40434,0.45897
324.87000,0.36888,0.40259,0.40132,0.45621
324.97000,0.36798,0.40109,0.40083,0.45637
325.07000,0.36675,0.40091,0.40017,0.45596
325.17000,0.36572,0.40072,0.39918,0.45354
325.27000,0.36677,0.40142,0.40030,0.45307
325.37000,0.36432,0.39880,0.39789,0.45154
325.47000,0.36370,0.39668,0.39577,0.44950
325.57000,0.36274,0.39724,0.39626,0.45025
325.67000,0.36142,0.39527,0.39427,0.44859
325.77000,0.36070,0.39417,0.39319,0.44668
325.87000,0.36079,0.39498,0.39286,0.44651
325.97000,0.35930,0.39373,0.39116,0.44499
326.07000,0.35756,0.39244,0.38982,0.44475
326.17000,0.35664,0.39110,0.38858,0.44279
326.27000,0.35715,0.39209,0.38880,0.44197
326.37000,0.35601,0.39022,0.38815,0.44127
326.47000,0.35368,0.38881,0.38660,0.44018
326.57000,0.35246,0.38709,0.38675,0.43872
326.67000,0.35145,0.38410,0.38331,0.44004
326.77000,0.35136,0.38448,0.38272,0.43859
326.87000,0.34909,0.38361,0.38090,0.43569
326.97000,0.34822,0.38153,0.37939,0.43476
327.07000,0.34898,0.38240,0.37989,0.43266
327.17000,0.34564,0.38020,0.37849,0.43320
327.27000,0.34540,0.37883,0.37653,0.43113
327.37000,0.34592,0.37980,0.37733,0.43079
327.47000,0.34311,0.37781,0.37553,0.42892
327.57000,0.34140,0.37622,0.37440,0.42800
327.67000,0.34218,0.37632,0.37368,0.42712
327.77000,0.34086,0.37544,0.37370,0.42819
327.87000,0.33882,0.37357,0.37101,0.42455
327.97000,0.33846,0.37256,0.37025,0.42312
328.07000,0.33759,0.37238,0.36928,0.42354
328.17000,0.33568,0.37024,0.36797,0.42126
328.27000,0.33571,0.36992,0.36852,0.41961
328.37000,0.33567,0.36980,0.36808,0.41896
328.47000,0.33351,0.36827,0.36731,0.41746
328.57000,0.33303,0.36677,0.36493,0.41687
328.67000,0.33205,0.36540,0.36367,0.41592
328.77000,0.33056,0.36451,0.36244,0.41569
328.87000,0.32958,0.36425,0.36268,0.41509
328.97000,0.32873,0.36196,0.36011,0.41299
329.07000,0.32651,0.36065,0.35853,0.41102
329.17000,0.32630,0.35950,0.35780,0.41020
329.27000,0.32529,0.35870,0.35788,0.41123
329.37000,0.32443,0.35847,0.35589,0.40934
329.47000,0.32250,0.35733,0.35507,0.40820
329.57000,0.32170,0.35685,0.35428,0.40631
329.67000,0.32142,0.35555,0.35302,0.40764
329.77000,0.32235,0.35711,0.35349,0.40696
329.87000,0.31975,0.35436,0.35145,0.40463
329.97000,0.31959,0.35310,0.35120,0.40456
330.07000,0.31771,0.35173,0.34840,0.40385
330.17000,0.31665,0.35047,0.34762,0.40104
330.27000,0.31626,0.34965,0.34721,0.40034
330.37000,0.31488,0.34782,0.34567,0.39883
330.47000,0.31492,0.34875,0.34550,0.39857
330.57000,0.31335,0.34799,0.34470,0.39697
330.67000,0.31196,0.34713,0.34386,0.39577
330.77000,0.31124,0.34457,0.34182,0.39612
330.87000,0.31072,0.34434,0.34106,0.39440
330.97000,0.30741,0.34264,0.33918,0.39409
331.07000,0.30672,0.34179,0.33816,0.39282
331.17000,0.30692,0.34295,0.33845,0.39316
331.27000,0.30666,0.34143,0.33693,0.39040
331.37000,0.30501,0.33984,0.33601,0.38829
331.47000,0.30432,0.33811,0.33413,0.38803
331.57000,0.30406,0.33830,0.33412,0.38795
331.67000,0.30245,0.33681,0.33264,0.38663
331.77000,0.30279,0.33659,0.33325,0.38553
331.87000,0.30324,0.33686,0.33199,0.38507
331.97000,0.30179,0.33558,0.33056,0.38443
332.07000,0.30040,0.33409,0.32906,0.38246
332.17000,0.29858,0.33255,0.32794,0.38116
332.27000,0.29811,0.33204,0.32760,0.38133
332.37000,0.29794,0.33221,0.32760,0.38049
332.47000,0.29677,0.33145,0.32656,0.38079
332.57000,0.29576,0.33115,0.32545,0.37974
332.67000,0.29373,0.32887,0.32350,0.37768
332.77000,0.29381,0.32794,0.32361,0.37591
332.87000,0.29198,0.32755,0.32221,0.37393
332.97000,0.29026,0.32595,0.32033,0.37360
333.07000,0.28938,0.32491,0.31881,0.37108
333.17000,0.28925,0.32408,0.31805,0.37146
333.27000,0.28751,0.32172,0.31574,0.37131
333.37000,0.28708,0.32140,0.31648,0.37085
333.47000,0.28818,0.32189,0.31681,0.37068
333.57000,0.28732,0.32044,0.31494,0.36824
333.67000,0.28668,0.32022,0.31533,0.36854
333.77000,0.28568,0.32031,0.31465,0.36884
333.87000,0.28354,0.31807,0.31392,0.36720
333.97000,0.28302,0.31793,0.31167,0.36660
334.07000,0.28127,0.31683,0.31076,0.36506
334.17000,0.28064,0.31554,0.31007,0.36433
334.27000,0.28108,0.31444,0.30812,0.36411
334.37000,0.27906,0.31262,0.30708,0.36246
334.47000,0.27821,0.31335,0.30738,0.36138
334.57000,0.27716,0.31201,0.30564,0.36192
334.67000,0.27677,0.31136,0.30531,0.35922
334.77000,0.27537,0.31060,0.30412,0.35800
334.87000,0.27465,0.30987,0.30382,0.35678
334.97000,0.27368,0.30816,0.30215,0.35728
335.07000,0.27357,0.30859,0.30169,0.35612
335.17000,0.27243,0.30717,0.29985,0.35503
335.27000,0.27176,0.30636,0.29944,0.35252
335.37000,0.27146,0.30636,0.29922,0.35267
335.47000,0.27062,0.30450,0.29773,0.35196
335.57000,0.26984,0.30458,0.29775,0.35257
335.67000,0.26956,0.30333,0.29693,0.35051
335.77000,0.26887,0.30332,0.29629,0.34978
335.87000,0.26768,0.30253,0.29517,0.34856
335.97000,0.26752,0.30244,0.29527,0.34856
336.07000,0.26581,0.30074,0.29379,0.34759
336.17000,0.26460,0.29882,0.29170,0.34513
336.27000,0.26427,0.29792,0.29142,0.34515
336.37000,0.26367,0.29874,0.29048,0.34511
336.47000,0.26343,0.29690,0.29010,0.34479
336.57000,0.25980,0.29385,0.28681,0.34274
336.67000,0.26004,0.29433,0.28708,0.34329
336.77000,0.25774,0.29249,0.28522,0.34246
336.87000,0.25919,0.29399,0.28598,0.34137
336.97000,0.25869,0.29266,0.28491,0.34033
337.07000,0.25691,0.29182,0.28369,0.33811
337.17000,0.25573,0.29035,0.28229,0.33701
337.27000,0.25664,0.29072,0.28309,0.33726
337.37000,0.25517,0.28941,0.28207,0.33614
337.47000,0.25470,0.29000,0.28193,0.33623
337.57000,0.25562,0.28916,0.28157,0.33562
337.67000,0.25429,0.28799,0.28005,0.33544
337.77000,0.25427,0.28849,0.28039,0.33258
337.87000,0.25219,0.28632,0.27845,0.33185
337.97000,0.25248,0.28566,0.27743,0.33207
338.07000,0.24964,0.28458,0.27594,0.33046
